module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_LHX1	502	C3	27.90037165521299	1.1027060692086371e-16	2.315682745338138e-15	True	-0.2284204608474476	-0.07409939267755802	-0.3747846578316001	0.2169414902008795	0.6496751624187906	0.7049666656033685	DESCRIPTIVE
M3_MSX1	502	C1	8.51423220189016	1.5965572425191246e-05	6.063345293422411e-05	True	-2.2496526863985586	-0.40941944627243076	-0.6305363583901232	-0.2031906877966872	0.0004997501249375312	0.001960558182447238	DESCRIPTIVE
M3_MSX1	502	C2	8.51423220189016	1.5965572425191246e-05	6.063345293422411e-05	True	-2.0624630787417337	-0.37535238073019306	-0.6420069644445224	-0.10022689172250493	0.0009995002498750624	0.0036410366245448705	DESCRIPTIVE
M3_MSX1	502	C3	8.51423220189016	1.5965572425191246e-05	6.063345293422411e-05	True	-1.0454952359251637	-0.19027207317863745	-0.5305513675671558	0.1484797703201089	0.25237381309345325	0.3677446990790319	DESCRIPTIVE
M3_MSX2	502	C1	7.164033333803562	0.00010231006314915755	0.0003069301894474726	True	-2.585383360777818	-0.38900913303828666	-0.6148272143555953	-0.18451255223593366	0.0004997501249375312	0.001960558182447238	DESCRIPTIVE
M3_MSX2	502	C2	7.164033333803562	0.00010231006314915755	0.0003069301894474726	True	-0.8567351767249343	-0.1289084680427829	-0.3919242262946989	0.14880518968897993	0.272863568215892	0.3857530694112404	DESCRIPTIVE
M3_MSX2	502	C3	7.164033333803562	0.00010231006314915755	0.0003069301894474726	True	-2.1035440119696096	-0.3165092824601418	-0.6965568008209115	0.03435253383408284	0.05897051474262868	0.10370676730600216	DESCRIPTIVE
M3_PAX2	502	C1	0.9441321035121292	0.4190463217318051	0.42541526435459076	False	-0.3917408332353312	-0.08667748361687254	-0.3021486062870739	0.14332865850963158			DESCRIPTIVE
M3_PAX2	502	C2	0.9441321035121292	0.4190463217318051	0.42541526435459076	False	-0.3493714922197553	-0.07730274514142466	-0.33594926649603096	0.16448210968209334			DESCRIPTIVE
M3_PAX2	502	C3	0.9441321035121292	0.4190463217318051	0.42541526435459076	False	0.8787223545491418	0.19442814235415148	-0.14169131201935067	0.5192638109780864			DESCRIPTIVE
