module	gene	membership	status	reason	composition_signature	source
M3_primary	IAPP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IBSP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ICAM4	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ICOS	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IFNG	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IGF1	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (stromal)	stromal	SI_geneset
M3_primary	IGFBP1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IHH	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL10	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL11	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL12RB1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL12RB2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL13	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL15	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL18R1	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (stromal)	stromal	SI_geneset
M3_primary	IL1B	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (stromal)	stromal	SI_geneset
M3_primary	IL1RL1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL24	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL2RB	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
M3_primary	IL3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL4	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL5	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL6	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IL7R	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
M3_primary	INHA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	INS	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	INSR	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	IRF8	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
M3_primary	IRS2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ITGA10	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ITGA4	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
M3_primary	ITGAX	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ITGB3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KAT2B	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KCNJ11	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KDR	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (stromal)	stromal	SI_geneset
M3_primary	KIRREL2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KIT	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KLF1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KLF9	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KLK1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KLK3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	KLRC1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	L1CAM	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LAMA1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LAMA3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LCN8	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LEF1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LEFTY2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LHB	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LHX1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LMO1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LMX1A	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LMX1B	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LORICRIN	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LRMDA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LRP5	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LRRC61	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LXN	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	LYL1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MAB21L1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MACC1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MATN1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MBP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MDM2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MECOM	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MEF2C	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MEN1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MIA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MICA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MICB	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MITF	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MLXIPL	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MMP1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MMP7	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MMP9	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MS4A2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MSI2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MSX1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MSX2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MUC1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MUC2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MUC5B	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYB	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYCN	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYH3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYLK	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYOCD	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYOD1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYOG	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	MYRIP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NAIP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NCF2	source	EXCLUDED_analysis_ready	composition-overlap ESTIMATE (immune)	immune	SI_geneset
M3_primary	NCOA3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NES	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NETO1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NEUROD1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NEUROG2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NEUROG3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NFE2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NFKB1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NFKBIB	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NFYA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NKX2-1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NKX2-2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NKX3-1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NKX3-2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NOS2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NOS3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NOTCH1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NOTCH3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NPHS1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NPPA	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NPR1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NPY	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NR0B1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NR0B2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NR4A2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NR5A1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NR5A2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NRCAM	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NTF3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NTRK2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NUP210	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	NWD1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	ONECUT1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	OPRM1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PACSIN1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAEP	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAX2	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAX3	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAX5	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAX6	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PAX8	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PC	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PCK1	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PDE3A	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PDE7B	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
M3_primary	PDE9A	source	INCLUDED_analysis_ready	CollecTRI-signed regulon member (CORE_TF or admitted target)		CollecTRI + GENCODE v36
